통계표ID,통계표명,승인번호,기관코드,주기,시작연도,마지막연도,지역,연령대,대상,구분
DT_1EP1023,"연구개발기업의 산업중분류별, 종사자규모별 주요지표",101066,101,년,2010,2016,,,"기업,지표","산업중분류별,종사자규모별"
DT_1EP1024,산업중분류별 지적재산권 보유 및 활용건수,101066,101,년,2010,2016,,,지적재산권,산업중분류별
DT_1EP1025,산업중분류별 외부위탁 기업체수,101066,101,년,2010,2016,,,기업체수,산업중분류별
DT_1EP1026,산업중분류별 e-비즈니스 활용 기업체수,101066,101,년,2010,2014,,,기업체수,산업중분류별
DT_1EP1027,산업중분류별 프랜차이즈 기업체수,101066,101,년,2010,2014,,,프랜차이즈기업체수,산업중분류별
DT_1EP1028,산업중분류별 국외진출 기업체수,101066,101,년,2010,2015,,,기업체수,산업중분류별
DT_1EP1029,산업중분류별 신규사업진출 기업체수,101066,101,년,2010,2015,,,기업체수,산업중분류별
DT_1EP1030,산업중분류별 전략적제휴 기업체수,101066,101,년,2010,2016,,,전략적제휴기업체수,산업중분류별
DT_1EP1031,산업중분류별 성과보상관리제도 도입 기업체수,101066,101,년,2010,2016,,,기업체수,산업중분류별
DT_1EP1032,산업중분류별 매출액 당기순이익률별 기업체수,101066,101,년,2010,2016,,,기업체수,"산업중분류별,매출액당기순이익률별"
DT_1EP1033,"산업중분류별, 매출액 당기순이익률별 매출액",101066,101,년,2010,2016,,,"매출액,당기순이익률","산업중분류별,매출액당기순이익률별"
DT_1EP1034,"산업중분류별, 사업형태별(겸업) 기업체수, 매출액",101066,101,년,2010,2016,,,"기업체수,매출액","산업중분류별,사업형태별,겸업"
DT_1EP1035,산업중분류별 신규사업 진출기업 (4차 산업 포함),101066,101,년,2016,2016,,,신규사업진출기업,산업중분류별
DT_1EP1036,산업중분류별 주력사업 변동기업,101066,101,년,2016,2016,,,주력사업변동기업,산업중분류별
DT_1EP1201,산업중분류별 주요지표,101066,101,년,2006,2022,,,주요지표,산업중분류별
DT_1EP1202_1,산업중분류별 종사자규모별 자본금규모별 기업체수,101066,101,년,2006,2022,,,기업체수,"산업중분류별,종사자규모별,자본금규모별"
DT_1EP1202_2,산업중분류별 종사자규모별 자본금규모별 매출액,101066,101,년,2006,2022,,,"종사자규모,자본금규모,매출액","산업중분류별,종사자규모별,자본금규모별"
DT_1EP1203,산업중분류별 주식시장 상장형태별 창설년도별 기업체수,101066,101,년,2006,2022,,,기업체수,"산업중분류별,주식시장상장형태별,창설년도별"
DT_1EP1204,산업중분류별 기업내 조직별 사업체 보유수,101066,101,년,2006,2022,,,사업체,"산업중분류별,기업내조직별"
DT_1EP1205,산업중분류별 기업내 조직별 종사자수,101066,101,년,2006,2022,,,기업내조직별종사자수,"산업중분류별,기업내조직별"
DT_1EP1206_1,산업중분류별 자본금규모별 자산·부채·자본,101066,101,년,2006,2022,,,"자산,부채,자본","산업중분류별,자본금규모별"
DT_1EP1206_2,산업중분류별 자본금규모별  유무형자산,101066,101,년,2006,2022,,,"자본금규모,유형자산,무형자산","산업중분류별,자본금규모별"
DT_1EP1207,산업중분류별 자본금규모별 경영실적,101066,101,년,2006,2022,,,자본금규모,"산업중분류별,자본금규모별"
DT_1EP1208,산업중분류별 사업형태별(겸업) 주요지표,101066,101,년,2006,2022,,,사업체수,"산업중분류별,사업형태별,겸업"
DT_1EP1209,산업대분류별 기업내 세부업종별 매출액,101066,101,년,2006,2022,,,기업내세부업종별매출액,"산업별,기업내세부업종별"
DT_1EP1210,산업중분류별 자본금규모별 자회사·관련회사 보유기업체수,101066,101,년,2006,2022,,,자회사관련회사보유기업체수,"산업중분류별,자본금규모별"
DT_1EP1211,산업대분류별 자회사 업종별 자회사·관련회사 수,101066,101,년,2006,2022,,,"자회사,관련회사","산업대분류별,자회사업종별"
DT_1EP1212,산업대분류별 자회사 업종별 국외자회사·관련회사수,101066,101,년,2006,2022,,,국외자회사관련회사수,"산업대분류별,자회사업종별"
DT_1EP1213,"산업중분류별 자본금규모별 자회사·관련회사 투자기업체수, 투자금액",101066,101,년,2006,2022,,,"자회사관련회사투자기업체수,투자금액","산업중분류별,자본금규모별"
DT_1EP1214,모회사 보유기업의 산업중분류별 주요지표,101066,101,년,2006,2022,,,보유기업,산업중분류별
DT_1EP1215,모회사 보유기업의 산업대분류별 모회사 세부업종별 기업체수,101066,101,년,2006,2022,,,기업체수,"산업대분류별,세부업종별"
DT_1EP1216,외국자본기업의 산업중분류별 주요지표,101066,101,년,2006,2022,,,외국자본기업,산업중분류별
DT_1EP1217,무역활동기업의 산업중분류별 종사자규모별 주요지표,101066,101,년,2006,2022,,,"종사자규모,산업중분류","산업중분류별,종사자규모별"
DT_1EP1218,"산업중분류별 자본금규모별 외주기업체수, 외주비",101066,101,년,2006,2022,,,"외주기업체수,외주비","산업중분류별,자본금규모별"
DT_1EP1219,산업중분류별 종사자규모별 기업간 거래,101066,101,년,2006,2022,,,종사자규모별기업간거래,"산업중분류별,종사자규모별"
DT_1EP1220,산업중분류별 자본금규모별 기업간 거래,101066,101,년,2006,2022,,,기업,"산업중분류별,자본금규모별"
DT_1EP1221,산업대분류별 17개 시도별 주요지표,101066,101,년,2006,2022,,,주요지표,"산업별,행정구역별"
DT_1EP1222,"산업중분류별 자본금규모별 연구개발 기업체수, 연구개발비",101066,101,년,2006,2022,,,"연구개발기업체수,연구개발비","산업중분류별,자본금규모별"
DT_1EP1223,연구개발기업의 산업중분류별 종사자규모별 주요지표,101066,101,년,2006,2022,,,종사자규모,"산업중분류별,종사자규모별"
DT_1EP1224,산업중분류별 지식재산권 보유 및 활용건수,101066,101,년,2006,2022,,,지식재산권,산업중분류별
DT_1EP1225,산업중분류별 외부위탁 기업체수,101066,101,년,2006,2022,,,기업체수,산업중분류별
DT_1EP1226,산업중분류별 e-비즈니스 활용 기업체수,101066,101,년,2006,2014,,,기업체수,산업중분류별
DT_1EP1227,산업중분류별 프랜차이즈 기업체수,101066,101,년,2006,2014,,,프랜차이즈기업체수,산업중분류별
DT_1EP1228,산업중분류별 국외진출 기업체수,101066,101,년,2006,2015,,,기업체수,산업중분류별
DT_1EP1229,산업중분류별 신규사업진출 기업체수(사업내용),101066,101,년,2006,2022,,,기업체수,산업중분류별
DT_1EP1230,산업중분류별 전략적제휴 기업체수,101066,101,년,2006,2022,,,전략적제휴기업체수,산업중분류별
DT_1EP1231,산업중분류별 성과보상관리제도 도입 기업체수,101066,101,년,2006,2022,,,기업체수,산업중분류별
DT_1EP1232,산업중분류별 매출액 당기순이익률별 기업체수,101066,101,년,2006,2022,,,기업체수,"산업중분류별,매출액당기순이익률별"
DT_1EP1233,산업중분류별 매출액 당기순이익률별 매출액,101066,101,년,2006,2022,,,매출액,"산업중분류별,매출액당기순이익률별"
DT_1EP1234,"산업중분류별 사업형태별(겸업) 기업체수, 매출액",101066,101,년,2006,2022,,,"기업체수,매출액","산업중분류별,사업형태별"
DT_1EP1235,산업중분류별 신규사업 진출기업 (진출단계),101066,101,년,2016,2022,,,"신규사업,기업",산업중분류별
DT_1EP1236,산업중분류별 주력사업 운영 변동기업,101066,101,년,2016,2022,,,주력사업운영변동기업,산업중분류별
DT_1EP1237_1,산업중분류별 4차산업혁명 기술 개발 및 활용분야,101066,101,년,2017,2022,,,"기술개발,활용분야",산업중분류별
DT_1EP1237_2,산업중분류별 4차산업혁명 기술 개발방법 및 활용단계,101066,101,년,2017,2022,,,기술,산업중분류별
DT_1EO4F01O,유배우 가구 현황,101067,101,년,2011,2014,,,가구,행정구역별
DT_1EO4F02O,가구주의 성별 맞벌이가구,101067,101,년,2011,2014,,,"가구주,맞벌이가구",성별
DT_1EO4F03O,가구주의 연령계층별 맞벌이가구,101067,101,년,2011,2014,,,맞벌이가구,연령계층별
DT_1EO4F04O,가구주의 교육정도별 맞벌이가구,101067,101,년,2011,2014,,,맞벌이가구,교육정도별
DT_1EO4F05O,가구주의 산업별 맞벌이가구,101067,101,년,2011,2014,,,"가구주,맞벌이가구",산업별
DT_1EO4F06O,동거 맞벌이가구의 동일산업 비율,101067,101,년,2011,2014,,,"동거맞벌이가구,동일산업",산업별
DT_1EO4F07O,가구주의 직업별 맞벌이가구,101067,101,년,2011,2014,,,"가구주,맞벌이가구",직업별
DT_1EO4F08O,동거 맞벌이가구의 동일직업 비율,101067,101,년,2011,2014,,,동거맞벌이가구,동일직업
DT_1EO4F09O,시도별 맞벌이가구,101067,101,년,2011,2014,,,맞벌이가구,행정구역별
DT_1ES0601,성 및 연령별,101067,101,년,2006,2007,,,"성별,연령","성별,연령별"
DT_1ES0602,성 및 교육정도별,101067,101,년,2006,2007,,,"성,교육정도","성별,교육정도별"
DT_1ES0607,성 및 연령별_고용형태/근속기간/주당근로시간,101067,101,년,2006,2007,,,"고용형태,근속기간,주당근로시간","성별,연령별"
DT_1ES0608,성 및 연령별_교육정도/소득수준,101067,101,년,2006,2007,,,"교육정도,소득수준","성별,연령별"
DT_1ES0609,산업별_성/연령/교육정도/소득수준,101067,101,년,2006,2007,,,"성,연령,교육정도,소득수준",산업별
DT_1ES0610,"산업,성,연령별_고용형태/근속기간/주당근로시간",101067,101,년,2006,2007,,,"고용형태,근속기간,주당근로시간","산업별,성별,연령별"
DT_1ES0611,직업별_성/연령/교육정도/소득수준,101067,101,년,2006,2007,,,"성,연령,교육정도,소득수준",직업별
DT_1ES0612,"직업,성,연령별_고용형태/근속기간/주당근로시간",101067,101,년,2006,2007,,,"고용형태,근속기간,주당근로시간","직업별,성별,연령별"
DT_1ES0613,산업별_전공계열/고등교육(전문대이상),101067,101,년,2006,2007,,,"전공계열,고등교육",산업별
DT_1ES0614,직업별_전공계열/고등교육(전문대이상),101067,101,년,2006,2007,,,"전공계열,고등교육","직업별,전공계열별"
DT_1ES0615,고등교육(전문대이상)의 전공계열별_성/소득수준,101067,101,년,2006,2007,,,"전공계열,성,소득수준",전공계열별
DT_1ES0616,산업간 직장이동,101067,101,년,2006,2007,,,직장,산업별
DT_1ES0617,직업간 직장이동,101067,101,년,2006,2007,,,"직업,직장",
DT_1ES0618,고용형태간 직장이동,101067,101,년,2006,2007,,,"고용,직장",고용형태간
DT_1ES0619,"성,연령,교육정도별_희망고용형태/희망소득수준/구직방법",101067,101,년,2006,2007,,,"희망고용형태,희망소득수준,구직방법","성별,연령별,교육정도별"
DT_1ES0620,"성,연령,교육정도별_희망직업/희망산업",101067,101,년,2006,2007,,,"희망직업,희망산업","성별,연령별,교육정도별"
DT_1ES0621,"성,연령,교육정도별_주활동/과거직장/구직계획",101067,101,년,2006,2007,,,"성,연령,교육정도별주활동,과거직장,구직계획","성별,연령별,교육정도별"
DT_1ES0622,"성,연령,혼인상태별_주활동/과거직장/구직계획",101067,101,년,2006,2007,,,"성,연령,혼인상태별주활동,과거직장,구직계획","성별,연령별,혼인상태별"
DT_1ES0623,"성,연령,가구주와의 관계별_주활동/과거직장/구직계획",101067,101,년,2006,2007,,,"성,연령,가구주와의관계,주활동,과거직장,구직계획","성별,연령별,가구주와의관계별"
DT_1ES0630,"시도,성,연령별_경제활동상태/취업기간/구직기간-(15세이상인구)",101067,101,년,2006,2007,,15세이상,"경제활동상태,취업기간,구직기간,인구","시도별,성별,연령별"
DT_1ES0631,"시도,성,연령별_고용형태/근속기간/주당근로시간-(평소취업자)",101067,101,년,2006,2007,,,"고용형태,근속기간,주당근로시간","시도별,성별,연령별"
DT_1ES0632,시도 및 산업별_고용형태/근속기간/주당근로시간-(평소취업자),101067,101,년,2006,2007,,,고용,"시도별,산업별"
DT_1ES0633,시도 및 직업별_고용형태/근속기간/주당근로시간-(평소취업자),101067,101,년,2006,2007,,,"고용형태,근속기간,주당근로시간","시도별,직업별"
DT_1ES0634,"시도,성,연령별_희망고용형태/희망소득수준/구직방법-(평소구직자)",101067,101,년,2006,2007,,,"희망고용형태,희망소득수준,구직방법","시도별,성별,연령별"
DT_1ES0635,"시도,성,연령,교육정도별_주활동/과거직장/구직계획-(평소비경제활동인구)",101067,101,년,2006,2007,,,"주활동,과거직장,구직계획","행정구역별,성별,연령별,교육정도별"
DT_1ES1A01,시군(9개도)별 경제활동인구 총괄,101067,101,년,2008,2010,,,경제활동인구,행정구역별
DT_1ES1A01S,시군(9개도)별 경제활동인구 총괄,101067,101,년,2008,2010,,,경제활동인구,행정구역별
DT_1ES1A02,시군(9개도)/성별 경제활동인구 총괄,101067,101,년,2008,2010,,,경제활동인구,"행정구역별,성별"
DT_1ES1A02S,시군(9개도)/성별 경제활동인구 총괄,101067,101,년,2008,2010,,,경제활동인구,"행정구역별,성별"
DT_1ES1A03,시군(9개도)/성/연령별 취업자,101067,101,년,2008,2010,,,취업자,"행정구역별,성별,연령별"
DT_1ES1A03S,시군(9개도)/성/연령별 취업자,101067,101,년,2008,2010,,,취업자,"행정구역별,성별,연령별"
DT_1ES1A05,시군(9개도)/산업별 취업자,101067,101,년,2008,2010,,,취업자,"행정구역별,산업별"
DT_1ES1A05S,시군(9개도)/산업별 취업자,101067,101,년,2008,2010,,,취업자,"행정구역별,산업별"
DT_1ES1A06,시군(9개도)/직업별 취업자,101067,101,년,2008,2010,,,취업자,"행정구역별,직업별"
DT_1ES1A06S,시군(9개도)/직업별 취업자,101067,101,년,2008,2010,,,취업자,"행정구역별,직업별"
DT_1ES1A07,시군(9개도)/종사상지위별 취업자,101067,101,년,2008,2010,,,취업자,"행정구역별,종사상지위별"
DT_1ES1A07S,시군(9개도)/종사상지위별 취업자,101067,101,년,2008,2010,,,취업자,"행정구역별,종사상지위별"
DT_1ES1A08,시군(9개도)/성/연령별 비경제활동인구,101067,101,년,2008,2010,,,비경제활동인구,"행정구역별,성별,연령별"
DT_1ES1A08S,시군(9개도)/성/연령별 비경제활동인구,101067,101,년,2008,2010,,,비경제활동인구,"행정구역별,성별,연령별"
DT_1ES1A09,시군(9개도)/활동상태별 비경제활동인구,101067,101,년,2008,2010,,,비경제활동인구,"행정구역별,활동상태별"
DT_1ES1A09S,시군(9개도)/활동상태별 비경제활동인구,101067,101,년,2008,2010,,,비경제활동인구,"행정구역별,활동상태별"
